DEPTH,DT,CNL,DEN,GR,RD,RS,DTXX,sample_weight
2604.5,71.95292526,10.1,2.624,131,8.41,8.85,132.5015566,0.8003507324221976
2604.625,73.02633406,10.9,2.622,135,7.65,8.12,133.5555264,0.8003507324221976
2604.75,74.78756785,11.9,2.614,140,6.81,7.27,135.0189015,0.8003507324221976
2604.875,76.09577224,12.9,2.605,144,6.19,6.61,136.572495,0.8003507324221976
2605.0,76.48595217,13.5,2.598,147,5.86,6.23,137.9029252,0.8003507324221976
2605.125,76.02816424,13.8,2.596,149,5.78,6.1,138.7617096,0.8003507324221976
2605.25,75.50446017,13.9,2.598,148,5.9,6.2,139.0568211,0.8003507324221976
2605.375,74.66849488,13.8,2.602,145,6.18,6.48,138.5536923,0.8003507324221976
2605.5,73.49832546,13.4,2.606,142,6.61,6.92,137.5175177,0.8003507324221976
2605.625,72.2578399,12.7,2.609,138,7.16,7.46,136.1135642,0.8003507324221976
2605.75,71.24497362,12.1,2.614,137,7.77,8.03,134.4786852,0.8003507324221976
2605.875,70.69480269,11.6,2.622,136,8.36,8.6,132.7336378,0.8003507324221976
2606.0,70.34744377,11.1,2.63,135,8.84,9.09,131.2926929,0.8003507324221976
2606.125,70.03705039,10.7,2.637,132,9.07,9.35,130.3660183,0.8003507324221976
2606.25,69.9738666,10.4,2.637,129,8.98,9.28,129.9662037,0.8003507324221976
2606.375,70.2086294,10.3,2.631,127,8.68,8.98,130.1347385,0.8003507324221976
2606.5,70.7242311,10.4,2.624,127,8.35,8.65,130.8350152,0.8003507324221976
2606.625,71.48522192,10.5,2.623,128,8.12,8.38,131.8767638,0.8003507324221976
2606.75,72.17643799,10.7,2.625,129,7.95,8.17,132.9893169,0.8003507324221976
2606.875,72.95118307,11.1,2.629,131,7.77,7.96,134.3562533,0.8003507324221976
2607.0,73.59952684,11.5,2.632,134,7.55,7.74,135.8179736,0.8003507324221976
2607.125,74.09107408,12.1,2.634,137,7.28,7.49,137.3301928,0.8003507324221976
2607.25,74.54665059,12.7,2.636,138,7.01,7.27,138.9519447,0.8003507324221976
2607.375,75.03032841,13.3,2.636,137,6.85,7.12,140.7238443,0.8003507324221976
2607.5,75.44824416,13.5,2.635,136,6.79,7.05,142.189615,0.8003507324221976
2607.625,76.08819567,13.4,2.634,137,6.75,6.98,143.5754988,0.8003507324221976
2607.75,76.83355551,13.2,2.633,139,6.61,6.83,144.8067047,0.8003507324221976
2607.875,77.56016083,13.4,2.632,142,6.36,6.6,145.8370669,0.8003507324221976
2608.0,78.31139114,14.0,2.629,144,6.08,6.35,146.7897407,0.8003507324221976
2608.125,78.85928963,14.6,2.621,146,5.86,6.16,147.7205098,0.8003507324221976
2608.25,79.39061207,14.8,2.61,146,5.73,6.04,148.8819564,0.8003507324221976
2608.375,79.61298602,14.9,2.599,146,5.72,6.01,150.2987148,0.8003507324221976
2608.5,79.51803911,15.0,2.593,145,5.77,6.03,151.7385376,0.8003507324221976
2608.625,79.30570118,15.0,2.598,143,5.85,6.09,152.8723161,0.8003507324221976
2608.75,79.29536654,15.0,2.609,143,5.91,6.14,153.606076,0.8003507324221976
2608.875,79.03788228,15.0,2.618,143,5.91,6.14,152.9015134,0.8003507324221976
2609.0,78.68943248,14.9,2.617,143,5.88,6.11,151.0351537,0.8003507324221976
2609.125,78.02409449,14.6,2.608,142,5.88,6.11,148.4692512,0.8003507324221976
2609.25,76.96034875,14.3,2.596,141,5.98,6.21,145.5677829,0.8003507324221976
2609.375,75.69293077,13.9,2.588,139,6.24,6.46,142.4523465,0.8003507324221976
2609.5,73.66446949,13.5,2.588,137,6.72,6.93,139.6246726,0.8003507324221976
2609.625,71.88310545,12.9,2.593,132,7.49,7.68,137.2159869,0.8003507324221976
2609.75,70.53968248,12.1,2.603,125,8.56,8.74,134.9787867,0.8003507324221976
2609.875,69.6081065,11.3,2.613,118,9.66,9.83,132.8638693,0.8003507324221976
2610.0,69.0424437,10.8,2.617,112,10.48,10.66,131.0072327,0.8003507324221976
2610.125,69.18171535,10.4,2.613,111,10.71,10.92,129.9180759,0.8003507324221976
2610.25,69.63012382,10.2,2.605,112,10.39,10.66,129.5482173,0.8003507324221976
2610.375,70.31565348,10.0,2.596,117,9.68,10.01,129.9611095,0.8003507324221976
2610.5,71.08845564,10.0,2.592,122,8.89,9.25,130.9985339,0.8003507324221976
2610.625,71.93697854,10.2,2.589,124,8.26,8.61,132.3495014,0.8003507324221976
2610.75,72.95777913,10.6,2.588,124,7.9,8.22,133.6117373,0.8003507324221976
2610.875,73.16496417,10.9,2.587,124,7.74,8.03,134.5828659,0.8003507324221976
2611.0,73.07360197,11.0,2.586,125,7.71,8.01,134.9829108,0.8003507324221976
2611.125,72.52139678,11.0,2.584,126,7.91,8.21,134.9935307,0.8003507324221976
2611.25,71.79274035,10.8,2.582,124,8.41,8.69,134.6657025,0.8003507324221976
2611.375,71.22332008,10.5,2.583,119,9.14,9.43,133.9945474,0.8003507324221976
2611.5,70.8202689,10.0,2.586,116,9.94,10.26,132.9062108,0.8003507324221976
2611.625,70.68209009,9.5,2.588,115,10.56,10.94,131.6179131,0.8003507324221976
2611.75,70.33499429,9.1,2.586,117,10.79,11.25,130.2045614,0.8003507324221976
2611.875,70.13263524,9.0,2.577,120,10.6,11.13,128.817571,0.8003507324221976
2612.0,70.2470727,9.3,2.566,121,10.28,10.83,127.5530629,0.8003507324221976
2612.125,70.57767264,9.7,2.557,117,10.12,10.64,126.4496703,0.8003507324221976
2612.25,70.54773497,10.1,2.552,111,10.32,10.79,125.6293783,0.8003507324221976
2612.375,70.29950807,10.3,2.547,106,10.89,11.32,124.9248245,0.8003507324221976
2612.5,69.88276004,10.1,2.541,100,11.84,12.26,124.196935,0.8003507324221976
2612.625,69.40582644,9.5,2.538,95,12.97,13.44,123.5377348,0.8003507324221976
2612.75,68.98045696,8.6,2.537,89,14.06,14.58,122.975932,0.8003507324221976
2612.875,68.67861969,7.9,2.536,86,14.84,15.4,122.2797378,0.8003507324221976
2613.0,68.4457166,7.6,2.535,85,15.16,15.76,121.6351439,0.8003507324221976
2613.125,68.54193963,7.8,2.536,85,14.96,15.61,121.2759533,0.8003507324221976
2613.25,68.83658858,8.3,2.54,88,14.22,14.93,121.2914077,0.8003507324221976
2613.375,69.23664409,8.8,2.545,92,13.29,14.02,121.7506995,0.8003507324221976
2613.5,69.66925,9.2,2.55,97,12.47,13.19,122.6738917,0.8003507324221976
2613.625,69.92367913,9.5,2.554,101,11.97,12.67,123.9267624,0.8003507324221976
2613.75,69.87565177,9.8,2.555,104,11.75,12.44,125.232829,0.8003507324221976
2613.875,69.97596161,9.9,2.551,107,11.78,12.49,126.1976855,0.8003507324221976
2614.0,70.1634065,9.9,2.545,107,12.02,12.75,126.7058305,0.8003507324221976
2614.125,70.31943898,9.8,2.539,104,12.44,13.18,126.7708121,0.8003507324221976
2614.25,70.40325072,9.8,2.537,99,12.98,13.75,126.5138481,0.8003507324221976
2614.375,70.2515939,9.9,2.537,95,13.64,14.48,125.8795797,0.8003507324221976
2614.5,70.00473314,10.0,2.536,92,14.42,15.39,125.1405612,0.8003507324221976
2614.625,69.60319304,9.9,2.532,89,15.29,16.43,124.4507365,0.8003507324221976
2614.75,69.17916811,9.7,2.529,87,16.14,17.46,123.8375134,0.8003507324221976
2614.875,68.9227878,9.3,2.529,86,16.93,18.41,123.2584844,0.8003507324221976
2615.0,68.8396185,9.0,2.529,86,17.63,19.21,122.6908171,0.8003507324221976
2615.125,68.49003012,9.3,2.526,85,18.19,19.8,122.2549791,0.8003507324221976
2615.25,68.27727697,10.5,2.518,83,18.45,20.03,121.7931701,0.8003507324221976
2615.375,68.47705262,12.6,2.514,81,18.04,19.58,121.4234073,0.8003507324221976
2615.5,69.16604902,14.5,2.517,81,16.76,18.22,121.267303,0.8003507324221976
2615.625,70.13331056,15.3,2.525,87,14.74,16.09,121.38444,0.8003507324221976
2615.75,69.8135107,15.2,2.532,97,12.96,14.1,121.6204144,0.8003507324221976
2615.875,68.36673602,15.0,2.542,107,12.19,13.07,122.0024657,0.8003507324221976
2616.0,67.05944606,15.0,2.56,110,12.66,13.31,122.3059978,0.8003507324221976
2616.125,66.14074009,15.3,2.583,103,13.69,14.15,122.4610098,0.8003507324221976
2616.25,65.5728874,15.6,2.606,93,14.72,15.06,122.5058287,0.8003507324221976
2616.375,65.84716562,15.7,2.62,88,15.09,15.41,122.6040899,0.8003507324221976
2616.5,66.39168051,15.6,2.624,93,14.39,14.77,123.2729446,0.8003507324221976
2616.625,67.63112008,15.6,2.622,103,12.51,13.0,124.6223785,0.8003507324221976
2616.75,70.02283786,15.5,2.619,112,10.12,10.68,126.7177439,0.8003507324221976
2616.875,73.14250643,15.5,2.617,119,8.14,8.66,129.55094,0.8003507324221976
2617.0,75.71122362,15.6,2.617,127,6.96,7.41,132.9900837,0.8003507324221976
2617.125,76.26995066,15.6,2.62,135,6.38,6.8,136.1581447,0.8003507324221976
2617.25,76.26255833,15.3,2.624,139,6.15,6.56,138.5218183,0.8003507324221976
2617.375,76.14843386,14.5,2.628,139,6.23,6.62,139.8388717,0.8003507324221976
2617.5,75.79698392,13.6,2.628,136,6.58,6.96,139.9887334,0.8003507324221976
2617.625,74.98473609,12.7,2.624,132,7.09,7.48,139.0684883,0.8003507324221976
2617.75,73.69126496,11.8,2.618,128,7.68,8.09,137.500739,0.8003507324221976
2617.875,72.14801726,11.1,2.613,126,8.26,8.7,135.91259,0.8003507324221976
2618.0,71.31440105,10.6,2.613,124,8.76,9.22,134.6287589,0.8003507324221976
2618.125,71.3226124,10.3,2.617,121,9.0,9.43,133.8734502,0.8003507324221976
2618.25,72.24277861,10.4,2.62,121,8.82,9.23,133.7849625,0.8003507324221976
2618.375,74.0456622,10.9,2.618,126,8.18,8.55,134.4647201,0.8003507324221976
2618.5,76.21495354,12.2,2.61,136,7.19,7.54,136.4534833,0.8003507324221976
2618.625,77.8427416,13.9,2.596,145,6.15,6.47,139.096023,0.8003507324221976
2618.75,80.99762244,15.7,2.572,148,5.32,5.61,142.0428635,0.8003507324221976
2618.875,83.00583248,16.7,2.543,147,4.88,5.11,144.8702671,0.8003507324221976
2619.0,82.50585499,16.8,2.528,145,4.82,4.98,147.1534129,0.8003507324221976
2619.125,82.64775131,16.4,2.544,142,5.04,5.15,148.5417823,0.8003507324221976
2619.25,82.08234449,15.9,2.58,139,5.34,5.43,148.6411528,0.8003507324221976
2619.375,81.81123917,15.7,2.606,137,5.55,5.65,148.3992443,0.8003507324221976
2619.5,82.03588917,15.8,2.578,139,5.5,5.63,148.3746821,0.8003507324221976
2619.625,82.50985197,16.3,2.499,144,5.24,5.4,149.0086719,0.8003507324221976
2619.75,82.85874291,16.7,2.394,150,4.88,5.06,150.6121644,0.8003507324221976
2619.875,83.47537677,17.2,2.28,153,4.59,4.79,153.4746152,0.8003507324221976
2620.0,83.45915886,17.4,2.169,153,4.45,4.64,156.7547085,0.8003507324221976
2620.125,83.29566476,17.3,2.116,151,4.49,4.66,159.8157787,0.8003507324221976
2620.25,82.71327802,17.0,2.136,148,4.7,4.83,162.0787509,0.8003507324221976
2620.375,81.39850984,16.5,2.197,145,5.01,5.1,163.0570528,0.8003507324221976
2620.5,79.22205518,16.1,2.283,142,5.39,5.42,162.4346749,0.8003507324221976
2620.625,78.3174456,15.5,2.399,137,5.82,5.79,160.009396,0.8003507324221976
2620.75,76.8259563,14.9,2.524,133,6.29,6.2,156.7314929,0.8003507324221976
2620.875,75.47106621,14.2,2.606,131,6.71,6.6,153.0499821,0.8003507324221976
2621.0,74.59199652,13.6,2.633,131,6.99,6.9,149.2550346,0.8003507324221976
2621.125,74.15205787,12.9,2.628,132,7.17,7.09,145.5542295,0.8003507324221976
2621.25,73.47308806,12.3,2.618,134,7.3,7.23,142.169551,0.8003507324221976
2621.375,72.8359561,11.9,2.612,135,7.49,7.41,139.1285785,0.8003507324221976
2621.5,71.89169469,11.6,2.611,136,7.83,7.73,136.6243112,0.8003507324221976
2621.625,70.9262416,11.4,2.61,134,8.43,8.26,134.7855366,0.8003507324221976
2621.75,70.26993438,11.1,2.61,130,9.16,8.93,133.6331591,0.8003507324221976
2621.875,70.15502382,10.7,2.61,125,9.73,9.46,133.0803116,0.8003507324221976
2622.0,70.21694967,10.5,2.609,121,9.84,9.59,133.1397768,0.8003507324221976
2622.125,70.60084075,10.5,2.606,121,9.51,9.32,133.5101588,0.8003507324221976
2622.25,71.37977224,10.8,2.601,126,8.87,8.76,134.0848549,0.8003507324221976
2622.375,72.58487133,11.3,2.599,134,8.17,8.1,134.7657969,0.8003507324221976
2622.5,74.05223885,11.9,2.602,141,7.53,7.49,135.4450764,0.8003507324221976
2622.625,75.14607087,12.3,2.608,144,7.1,7.05,135.9893677,0.8003507324221976
2622.75,75.46772979,12.6,2.61,145,6.88,6.81,135.9497392,0.8003507324221976
2622.875,75.50134449,12.8,2.607,147,6.83,6.75,135.2941161,0.8003507324221976
2623.0,75.19193937,12.9,2.603,147,6.96,6.86,133.9406695,0.8003507324221976
2623.125,74.43476549,12.8,2.6,146,7.29,7.17,131.8720009,0.8003507324221976
2623.25,73.16599232,12.6,2.601,141,7.85,7.69,129.1747735,0.8003507324221976
2623.375,71.77302972,12.2,2.603,133,8.53,8.36,126.3296291,0.8003507324221976
2623.5,70.47388471,11.5,2.604,126,9.25,9.08,123.2121337,0.8003507324221976
2623.625,69.09441102,10.5,2.602,120,10.02,9.9,120.2697491,0.8003507324221976
2623.75,67.87030906,9.6,2.598,116,11.04,10.93,117.6397433,0.8003507324221976
2623.875,66.84972867,8.7,2.594,110,12.48,12.3,115.3971964,0.8003507324221976
2624.0,65.44528314,8.0,2.592,103,14.5,14.19,113.6777902,0.8003507324221976
2624.125,64.81926516,7.2,2.589,94,17.07,16.58,113.2647098,0.8003507324221976
2624.25,64.50559147,6.4,2.584,88,19.66,19.03,113.7365717,0.8003507324221976
2624.375,64.74732402,6.0,2.578,85,20.73,20.11,115.1428596,0.8003507324221976
2624.5,65.40483898,6.2,2.572,88,19.47,19.01,117.3365098,0.8003507324221976
2624.625,66.08367756,6.7,2.566,96,16.32,16.12,119.9927516,0.8003507324221976
2624.75,66.56645315,7.6,2.564,107,13.09,13.11,122.580268,0.8003507324221976
2624.875,67.42937717,8.7,2.569,116,10.88,11.03,125.0355055,0.8003507324221976
2625.0,68.58571529,9.8,2.582,121,9.75,9.95,127.3608383,0.8003507324221976
2625.125,70.16728182,10.7,2.595,122,9.22,9.44,129.7080592,0.8003507324221976
2625.25,72.06559961,11.3,2.593,122,8.9,9.17,132.3557742,0.8003507324221976
2625.375,73.74459239,11.8,2.554,125,8.39,8.74,135.7057181,0.8003507324221976
2625.5,75.5926895,12.6,2.483,130,7.49,7.93,139.9852457,0.8003507324221976
2625.625,77.96726949,13.9,2.413,137,6.43,6.92,144.9700762,0.8003507324221976
2625.75,80.45146942,15.6,2.368,143,5.58,6.08,150.204673,0.8003507324221976
2625.875,82.43265413,17.3,2.324,147,5.07,5.55,155.1059865,0.8003507324221976
2626.0,83.38719665,18.6,2.298,149,4.86,5.28,159.0830354,0.8003507324221976
2626.125,83.46421437,19.0,2.319,149,4.89,5.27,161.5935341,0.8003507324221976
2626.25,82.41047717,19.0,2.369,146,5.05,5.43,162.4356424,0.8003507324221976
2626.375,81.35776102,19.0,2.431,142,5.25,5.66,161.9550571,0.8003507324221976
2626.5,80.37271424,18.8,2.49,138,5.45,5.88,160.4887369,0.8003507324221976
2626.625,79.40433209,18.3,2.543,137,5.65,6.08,158.2167369,0.8003507324221976
2626.75,78.41177205,17.3,2.581,138,5.94,6.35,155.0598392,0.8003507324221976
2626.875,76.74100433,15.9,2.598,138,6.49,6.85,150.5482742,0.8003507324221976
2627.0,74.67735702,14.5,2.601,137,7.52,7.81,145.348787,0.8003507324221976
2627.125,71.80576673,13.1,2.598,134,9.38,9.53,139.7679217,0.8003507324221976
2627.25,68.97039062,11.6,2.596,127,11.84,11.85,134.404903,0.8003507324221976
2627.375,67.2193147,10.1,2.593,116,14.15,14.12,129.8791543,0.8003507324221976
2627.5,66.55166378,9.0,2.589,105,15.24,15.32,126.5375368,0.8003507324221976
2627.625,66.08413891,8.3,2.585,99,14.94,15.17,124.6427486,0.8003507324221976
2627.75,65.70224521,8.1,2.584,102,13.66,14.02,123.6381486,0.8003507324221976
2627.875,65.94777205,8.1,2.585,110,12.31,12.7,123.1171616,0.8003507324221976
2628.0,66.85969337,8.4,2.587,114,11.48,11.79,122.8237327,0.8003507324221976
2628.125,67.88536896,8.8,2.586,111,11.35,11.55,122.6615682,0.8003507324221976
2628.25,68.23928957,9.0,2.582,105,11.74,11.85,122.3048589,0.8003507324221976
2628.375,68.1687231,9.0,2.576,102,12.3,12.39,121.6342755,0.8003507324221976
2628.5,67.84412336,9.0,2.568,104,12.79,12.9,120.6935275,0.8003507324221976
2628.625,67.49201594,9.0,2.56,105,13.24,13.35,119.7083447,0.8003507324221976
2628.75,67.27285919,9.1,2.553,102,14.1,14.14,118.9667858,0.8003507324221976
2628.875,67.12505735,8.9,2.551,96,16.01,15.93,118.7552536,0.8003507324221976
2629.0,66.96202067,8.4,2.553,90,18.45,18.27,119.7250138,0.8003507324221976
2629.125,66.93164298,7.8,2.557,86,20.01,19.88,121.7366139,0.8003507324221976
2629.25,67.57596286,7.4,2.565,89,19.14,19.2,124.4141267,0.8003507324221976
2629.375,68.8144,7.6,2.576,96,16.34,16.61,127.360225,0.8003507324221976
2629.5,70.09520197,8.4,2.589,107,12.84,13.26,130.1924802,0.8003507324221976
2629.625,71.26695394,9.8,2.598,119,10.02,10.51,132.3885104,0.8003507324221976
2629.75,72.18835098,11.3,2.6,127,8.27,8.75,133.6384079,0.8003507324221976
2629.875,72.18320709,12.4,2.596,131,7.64,8.02,134.3442275,0.8003507324221976
2630.0,71.78425367,12.7,2.59,129,7.93,8.19,134.8017823,0.8003507324221976
2630.125,71.63368563,12.4,2.586,124,8.8,8.95,135.2655301,0.8003507324221976
2630.25,71.96742907,11.9,2.583,119,9.74,9.85,135.9107893,0.8003507324221976
2630.375,72.59840965,11.7,2.582,118,10.09,10.22,137.265132,0.8003507324221976
2630.5,75.54023858,11.7,2.583,120,9.62,9.82,138.8403789,0.8003507324221976
2630.625,76.80941903,12.2,2.586,128,8.48,8.74,140.3457806,0.8003507324221976
2630.75,76.49313458,13.0,2.591,137,7.25,7.56,141.5374125,0.8003507324221976
2630.875,76.85669528,14.0,2.598,144,6.3,6.64,142.206101,0.8003507324221976
2631.0,77.24317822,14.7,2.608,146,5.9,6.24,142.0075281,0.8003507324221976
2631.125,76.76427933,14.9,2.617,143,6.06,6.36,141.1065793,0.8003507324221976
2631.25,75.86544094,14.3,2.622,138,6.64,6.86,139.8675504,0.8003507324221976
2631.375,74.86247644,13.5,2.621,133,7.29,7.45,138.555928,0.8003507324221976
2631.5,74.0876103,12.6,2.616,130,7.76,7.91,137.4067531,0.8003507324221976
2631.625,73.86187539,12.0,2.611,130,7.92,8.08,136.5977791,0.8003507324221976
2631.75,73.64017264,11.8,2.608,132,7.77,7.96,136.3167752,0.8003507324221976
2631.875,73.91454934,12.0,2.611,135,7.44,7.65,136.446216,0.8003507324221976
2632.0,74.22884882,12.3,2.617,138,7.14,7.35,136.998947,0.8003507324221976
2632.125,74.31081791,12.7,2.626,140,7.06,7.24,137.7654719,0.8003507324221976
2632.25,74.0412395,13.0,2.636,140,7.2,7.36,138.454386,0.8003507324221976
2632.375,73.47152165,13.2,2.647,138,7.49,7.64,138.8728571,0.8003507324221976
2632.5,72.61662165,13.2,2.656,136,7.8,7.93,138.9919474,0.8003507324221976
2632.625,72.07210984,13.0,2.658,135,8.09,8.17,138.3785657,0.8003507324221976
2632.75,71.64440354,12.7,2.649,134,8.34,8.4,137.2339305,0.8003507324221976
2632.875,71.17502533,12.2,2.634,133,8.62,8.68,135.761956,0.8003507324221976
2633.0,70.68268707,11.7,2.618,132,8.98,9.07,134.0497401,0.8003507324221976
2633.125,70.55284783,11.2,2.605,129,9.39,9.48,131.9733785,0.8003507324221976
2633.25,70.55418373,10.9,2.597,125,9.74,9.83,130.0207505,0.8003507324221976
2633.375,70.41206476,10.7,2.592,123,9.94,10.01,128.2459544,0.8003507324221976
2633.5,69.95950079,10.5,2.588,124,10.04,10.09,126.6899715,0.8003507324221976
2633.625,69.20599396,10.3,2.584,125,10.11,10.15,125.3915873,0.8003507324221976
2633.75,68.52653202,9.9,2.581,123,10.2,10.22,124.4262001,0.8003507324221976
2633.875,68.70137421,9.5,2.578,120,10.34,10.34,123.8411171,0.8003507324221976
2634.0,68.90908917,9.1,2.573,117,10.55,10.53,123.3001479,0.8003507324221976
2634.125,68.7157311,8.8,2.569,115,10.84,10.81,122.8793066,0.8003507324221976
2634.25,68.1725752,8.7,2.566,114,11.22,11.19,122.5903215,0.8003507324221976
2634.375,67.71771214,8.7,2.563,113,11.73,11.72,122.3818697,0.8003507324221976
2634.5,67.42153432,8.9,2.562,111,12.37,12.43,122.4404327,0.8003507324221976
2634.625,67.59663996,9.0,2.564,108,13.07,13.21,123.0895675,0.8003507324221976
2634.75,68.04959705,9.0,2.57,105,13.68,13.87,124.179593,0.8003507324221976
2634.875,68.58961594,9.2,2.577,104,13.92,14.13,125.853814,0.8003507324221976
2635.0,69.18016516,9.5,2.583,106,13.52,13.77,128.1699156,0.8003507324221976
2635.125,70.13677605,10.1,2.591,112,12.34,12.64,130.867012,0.8003507324221976
2635.25,72.45508353,10.7,2.597,122,10.7,11.04,133.6405759,0.8003507324221976
2635.375,74.97469705,11.4,2.599,135,8.99,9.33,136.034488,0.8003507324221976
2635.5,76.85641227,12.2,2.59,146,7.52,7.84,137.6024505,0.8003507324221976
2635.625,77.98617028,13.2,2.575,150,6.39,6.69,138.0851079,0.8003507324221976
2635.75,78.58514173,14.2,2.559,147,5.71,5.98,137.3824266,0.8003507324221976
2635.875,77.37418373,14.9,2.554,141,5.67,5.88,135.2465178,0.8003507324221976
2636.0,75.57420787,14.9,2.561,135,6.34,6.47,132.2405673,0.8003507324221976
2636.125,72.64315965,14.0,2.575,128,7.92,7.94,129.147339,0.8003507324221976
2636.25,69.6688727,12.4,2.589,119,10.35,10.26,126.5319589,0.8003507324221976
2636.375,67.8463269,10.8,2.597,110,12.96,12.81,124.9002896,0.8003507324221976
2636.5,67.85444508,9.8,2.597,106,14.49,14.4,124.6741661,0.8003507324221976
2636.625,69.12322789,9.5,2.587,112,14.08,14.12,126.7017252,0.8003507324221976
2636.75,71.56090072,9.8,2.563,127,11.97,12.15,129.8625217,0.8003507324221976
2636.875,74.92855787,10.7,2.526,143,9.2,9.47,133.6434384,0.8003507324221976
2637.0,77.46855774,12.0,2.495,153,6.99,7.29,137.5777236,0.8003507324221976
2637.125,77.71516706,13.5,2.486,158,5.67,5.98,141.2103865,0.8003507324221976
2637.25,79.14643346,14.9,2.508,158,5.18,5.46,143.8480177,0.8003507324221976
2637.375,79.47369396,15.8,2.546,156,5.18,5.4,145.7407981,0.8003507324221976
2637.5,79.29047835,16.3,2.578,153,5.44,5.62,147.4318129,0.8003507324221976
2637.625,78.95013583,16.5,2.587,149,5.72,5.86,149.1356311,0.8003507324221976
2637.75,78.80527159,16.5,2.575,147,5.81,5.96,151.0902249,0.8003507324221976
2637.875,79.19415807,16.5,2.552,147,5.66,5.82,153.5740794,0.8003507324221976
2638.0,80.35828209,16.4,2.531,147,5.37,5.56,156.4213563,0.8003507324221976
2638.125,81.47674134,16.4,2.519,149,5.06,5.26,158.7716384,0.8003507324221976
2638.25,82.12933366,16.7,2.521,151,4.83,5.03,160.3489817,0.8003507324221976
2638.375,82.18155709,16.7,2.533,153,4.71,4.89,160.8149738,0.9992722774650784
2638.5,81.62701437,16.3,2.553,153,4.73,4.89,159.9228545,0.9999607147379681
2638.625,80.38168957,15.6,2.575,151,4.95,5.08,157.6529234,0.9999179781837901
2638.75,78.43746654,14.8,2.595,147,5.35,5.44,154.1722681,0.9999904233818099
2638.875,76.39003812,14.1,2.611,142,5.96,5.99,150.2086337,0.9999842458632253
2639.0,74.58921214,13.4,2.622,138,6.76,6.69,146.1103043,0.999946915633068
2639.125,72.9530002,12.9,2.628,135,7.61,7.44,142.1000156,0.9999775329047961
2639.25,71.09512703,12.6,2.63,134,8.33,8.12,138.3215558,0.9999620651635341
2639.375,70.28574383,12.3,2.629,132,8.76,8.56,135.6218347,0.9999987888131299
2639.5,70.22870295,11.9,2.628,131,8.86,8.69,133.652403,0.9999994464132811
2639.625,70.60380545,11.3,2.627,131,8.67,8.52,132.4577251,0.9999904616776688
2639.75,71.05068556,11.0,2.626,133,8.32,8.19,132.0702107,0.9999654094323598
2639.875,71.3276065,10.9,2.624,134,7.96,7.84,132.344338,0.9999420563735181
2640.0,71.54930925,11.0,2.621,134,7.74,7.6,132.7773268,0.9999190424483877
2640.125,71.64988753,11.4,2.618,133,7.72,7.54,133.4747091,0.9999073359886284
2640.25,71.37381161,12.0,2.619,132,7.9,7.68,134.0031352,0.9999375767271559
2640.375,71.04915722,12.6,2.624,130,8.2,7.95,134.2320272,0.9999655216974626
2640.5,70.8622397,12.7,2.63,129,8.53,8.24,134.2325674,0.9999778760260751
2640.625,70.8236498,12.3,2.635,127,8.78,8.49,134.1704545,0.9999800867204222
2640.75,70.80519508,11.7,2.634,126,8.91,8.66,133.7199132,0.9999811028132043
2640.875,70.72588091,11.1,2.631,125,8.98,8.75,133.1604207,0.9999851668554952
2641.0,70.7193937,10.9,2.629,124,9.05,8.85,132.4978469,0.9999854775172518
2641.125,70.6595166,10.9,2.628,123,9.23,9.05,131.6520942,0.9999881897161557
2641.25,70.52962198,10.9,2.624,122,9.5,9.34,130.6296549,0.9999931105635277
2641.375,70.63928406,10.7,2.616,120,9.82,9.68,129.6308852,0.9999890428602561
2641.5,70.67601306,10.5,2.605,117,10.11,9.98,128.7382737,0.999987470444005
2641.625,70.48755984,10.4,2.599,114,10.29,10.2,127.9229991,0.9999944214923695
2641.75,70.36855846,10.5,2.602,112,10.37,10.31,127.1608872,0.9999973816550906
2641.875,70.4054626,10.5,2.61,112,10.45,10.41,126.4650902,0.9999965820109582
2642.0,70.54491857,10.5,2.615,114,10.64,10.6,125.8056488,0.9999925995501786
2642.125,70.79598484,10.4,2.611,117,11.05,10.99,124.7647203,0.999981599964399
2642.25,70.46087133,10.4,2.597,118,11.71,11.62,123.6522386,0.9999951816065922
2642.375,69.64272848,10.4,2.581,117,12.75,12.58,122.5447792,0.9999914835248976
2642.5,68.67166496,10.3,2.569,115,14.25,14.0,121.2762565,0.9999927456948018
2642.625,67.83486293,9.9,2.561,110,16.03,15.73,119.8217171,0.999993565548921
2642.75,67.24984954,9.3,2.559,102,17.61,17.35,118.4191121,0.9999992438572142
2642.875,66.66758248,8.7,2.562,94,18.63,18.43,116.9922748,0.9999987266768723
2643.0,65.60133018,8.4,2.566,88,19.16,18.99,115.4853936,0.9999392788896354
2643.125,64.77087913,8.3,2.567,88,19.36,19.22,114.0970418,0.9998314607839406
2643.25,64.28120059,8.1,2.566,89,19.59,19.47,112.9639008,0.9997426455381921
2643.375,63.93507703,7.7,2.563,90,20.6,20.39,112.1695534,0.9996685755372776
2643.5,63.62421745,7.1,2.563,86,23.24,22.76,111.7710954,0.9995940821522966
2643.625,62.44542559,6.6,2.568,81,25.58,24.92,112.1328321,0.9992431069608634
2643.75,61.82172972,6.1,2.581,77,24.66,24.08,113.2625401,0.9990135848344175
2643.875,61.96350787,5.9,2.6,75,19.59,19.3,115.1559519,0.9990684214994474
2644.0,62.72723228,6.0,2.621,77,13.52,13.5,117.8065575,0.9993368687638386
2644.125,63.76284803,6.6,2.634,84,9.56,9.66,121.2061135,0.9996282347677311
